location_id,location_name,demand_charge,suggested_kwp,original_peak_no_pv,optimized_peak_no_pv,reduction_no_pv,savings_no_pv,original_peak_pv,optimized_peak_pv,reduction_pv,savings_pv,warning_no_pv,warning_pv,file_path
82957,"2105 Alloheim Senioren-Residenz ""Haus am See""",56.1,160,73.072,21.072000000000003,52.0,2917.2000000000003,70.20700510027861,17.207005100278607,53.0,2973.3,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2105 Alloheim Senioren-Residenz Haus am See_18859_82957_20251031_170952.xlsx
83207,"2122 Alloheim Senioren-Residenz ""Ullsteinstraße""",120.18,54,184.0,109.0,75.0,9013.5,176.39041795891325,106.39041795891325,70.0,8412.6,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2122 Alloheim Senioren-Residenz Ullsteinstraße_18859_83207_20251031_170442.xlsx
85133,"2123 Alloheim Senioren-Residenz ""Brunswik""",21.79,130,99.552,41.55200000000001,58.0,1263.82,86.99710491804474,30.99710491804474,56.0,1220.24,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2123 Alloheim Senioren-Residenz Brunswik_18859_85133_20251031_170554.xlsx
83421,"2124 Alloheim Senioren-Residenz ""An der Lehmgasse""",30.17,90,77.8,24.799999999999997,53.0,1599.01,75.74644365362619,22.746443653626187,53.0,1599.01,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2124 Alloheim Senioren-Residenz An der Lehmgasse_18859_83421_20251031_173127.xlsx
82938,"2125 Alloheim Senioren-Residenz ""In der Alten Mälzerei""",156.03,125,66.7,27.700000000000003,39.0,6085.17,58.78086730862152,21.780867308621517,37.0,5773.11,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2125 Alloheim Senioren-Residenz In der Alten Mälzerei_18859_82938_20251031_170439.xlsx
82864,"2126 Alloheim Senioren-Residenz ""Am Müllerbrunnen""",156.03,175,59.4,25.4,34.0,5305.02,54.7367229342848,20.7367229342848,34.0,5305.02,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2126 Alloheim Senioren-Residenz Am Müllerbrunnen_18859_82864_20251031_170557.xlsx
82806,"2127 Alloheim Senioren-Residenz ""An der Weißen Elster""",95.44,120,54.8,28.799999999999997,26.0,2481.44,41.07188473897587,21.071884738975868,20.0,1908.8,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2127 Alloheim Senioren-Residenz An der Weißen Elster_18859_82806_20251031_170558.xlsx
83193,"2128 Alloheim Senioren-Residenz ""Hildburghauser Straße""",120.18,120,100.9,38.900000000000006,62.0,7451.160000000001,83.96774166320017,34.96774166320017,49.0,5888.820000000001,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2128 Alloheim Senioren-Residenz Hildburghauser Straße_18859_83193_20251031_172908.xlsx
83191,"2129 Alloheim Senioren-Residenz ""Kurt-Exner-Haus"" Altenpflege",120.18,99,132.1,58.1,74.0,8893.32,128.76389880944603,50.76389880944603,78.0,9374.04,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2129 Alloheim Senioren-Residenz Kurt-Exner-Haus Altenpflege_18859_83191_20251031_170601.xlsx
85538,"2130 Alloheim Senioren-Residenz ""POLIMAR""",11.02,91,96.3,30.299999999999997,66.0,727.3199999999999,82.7787764658094,28.7787764658094,54.0,595.0799999999999,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2130 Alloheim Senioren-Residenz POLIMAR_18859_85538_20251031_170611.xlsx
83192,"2134 Sozialpsychiatrisches Pflegezentrum ""Am Körnerpark""",11.02,25,38.7,12.700000000000003,26.0,286.52,35.88575511431901,11.88575511431901,24.0,264.48,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2134 Sozialpsychiatrisches Pflegezentrum Am Körnerpark_18859_83192_20251031_171302.xlsx
82833,"2135 Alloheim Senioren-Residenz ""Elsdorf""",96.52,160,76.72,27.72,49.0,4729.48,65.60138877908899,24.601388779088992,41.0,3957.3199999999997,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2135 Alloheim Senioren-Residenz Elsdorf_18859_82833_20251031_170614.xlsx
82896,"2136 Alloheim Senioren-Residenz ""Frechen""",96.52,150,66.752,29.87505263158207,36.87694736841793,3559.3629599996984,58.145966900215846,24.145966900215846,34.0,3281.68,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2136 Alloheim Senioren-Residenz Frechen_18859_82896_20251031_170618.xlsx
84411,"2137 Alloheim Senioren-Residenz ""Gießen"" Junge Pflege",127.72,112,109.44,43.44,66.0,8429.52,109.31850336963942,40.318503369639416,69.0,8812.68,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2137 Alloheim Senioren-Residenz Gießen Junge Pflege_18859_84411_20251031_171343.xlsx
82859,"2138 Alloheim Senioren-Residenz ""Kruppstraße""",83.05,140,125.5,56.5,69.0,5730.45,125.4749871927832,46.4749871927832,79.0,6560.95,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2138 Alloheim Senioren-Residenz Kruppstraße_18859_82859_20251031_171805.xlsx
82926,"2139 Senioren-Residenz ""Gohlis""",22.85,170,56.852,17.851999999999997,39.0,891.1500000000001,47.05183100071778,12.051831000717783,35.0,799.75,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2139 Senioren-Residenz Gohlis_18859_82926_20251031_170821.xlsx
85177,"2140 Alloheim Senioren-Residenz ""Monheim""",41.27,0,39.76,7.759999999999998,32.0,1320.64,39.76,7.759999999999998,32.0,1320.64,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2140 Alloheim Senioren-Residenz Monheim_18859_85177_20251031_171424.xlsx
83092,"2142 Alloheim Senioren-Residenz ""Casino Wetzlar"" Altenpflege",261.98,500,93.152,46.152,47.0,12313.060000000001,67.50013899857828,34.50013899857828,33.0,8645.34,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2142 Alloheim Senioren-Residenz Casino Wetzlar Altenpflege_18859_83092_20251031_170519.xlsx
82822,"2144 Alloheim Senioren-Residenz ""Pflegeeinrichtung am Klinikum"" Altenpflege",145.06,260,85.84,28.840000000000003,57.0,8268.42,76.79536720247076,23.795367202470757,53.0,7688.18,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2144 Alloheim Senioren-Residenz Pflegeeinrichtung am Klinikum Altenpflege_18859_82822_20251031_172423.xlsx
84443,2166 Hohenzollernplatz,0.0,76,81.72,42.72,39.0,0.0,80.75820775396204,35.75820775396204,45.0,0.0,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2166 Hohenzollernplatz_18859_84443_20251031_171004.xlsx
82840,"2175 Alloheim Senioren-Residenz ""Zwenkau""",56.1,200,91.9,29.900000000000006,62.0,3478.2000000000003,83.34055043200904,25.34055043200904,58.0,3253.8,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2175 Alloheim Senioren-Residenz Zwenkau_18859_82840_20251031_172123.xlsx
82939,"2180 Alloheim Senioren-Residenz ""Lindenhof“",168.09,312,49.068,18.067999999999998,31.0,5210.79,40.594638514581874,9.594638514581874,31.0,5210.79,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_2180 Alloheim Senioren-Residenz Lindenhof“_18859_82939_20251031_172141.xlsx
83389,"3001 Alloheim Senioren-Residenz ""Weilmünster""",0.0,31,381179.9,381079.9,100.0,0.0,381179.0857681701,381079.0857681701,100.0,0.0,,,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3001 Alloheim Senioren-Residenz Weilmünster_18859_83389_20251031_171814.xlsx
82810,"3004 Alloheim Senioren-Residenz ""Werdau""",43.56,287,30.060000000000002,6.060000000000002,24.0,1045.44,30.054887330272443,2.054887330272443,28.0,1219.68,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3004 Alloheim Senioren-Residenz Werdau_18859_82810_20251031_172220.xlsx
83667,3011 Seniorenzentrum AGO ESCHWEILER ,141.39,170,120.56,58.56,62.0,8766.179999999998,120.28204725951662,50.28204725951662,70.0,9897.3,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3011 Seniorenzentrum AGO ESCHWEILER _18859_83667_20251031_170452.xlsx
83660,3012 AGO SENOTEL Eschweiler ,21.78,112,42.192,15.192,27.0,588.0600000000001,42.175446181265784,12.175446181265784,30.0,653.4000000000001,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3012 AGO SENOTEL Eschweiler _18859_83660_20251031_171918.xlsx
83026,3021 Seniorenzentrum AGO Rosbach,166.96,25,27.736,15.736,12.0,2003.52,27.720181520566417,14.720181520566417,13.0,2170.48,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3021 Seniorenzentrum AGO Rosbach_18859_83026_20251031_170818.xlsx
83068,3022 Seniorenzentrum AGO Bad Vilbel,168.43,18,92.16,44.46852631578959,47.69147368421041,8032.674912631559,89.31204295313762,39.294854266699716,50.017188686437905,8424.395090456737,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3022 Seniorenzentrum AGO Bad Vilbel_18859_83068_20251031_170627.xlsx
82842,3023 Seniorenzentrum AGO Schmitten,25.08,190,87.9,26.900000000000006,61.0,1529.8799999999999,69.79661530575527,16.796615305755267,53.0,1329.24,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3023 Seniorenzentrum AGO Schmitten_18859_82842_20251031_170702.xlsx
82829,3031 Seniorenzentrum AGO Pluwig,96.52,130,77.48,30.480000000000004,47.0,4536.44,71.44769876694131,26.447698766941315,45.0,4343.4,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3031 Seniorenzentrum AGO Pluwig_18859_82829_20251031_171832.xlsx
82958,3032 Seniorenzentrum AGO Piesport,22.02,200,72.32,14.319999999999993,58.0,1277.16,68.10047187158052,6.100471871580524,62.0,1365.24,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3032 Seniorenzentrum AGO Piesport_18859_82958_20251031_172012.xlsx
82803,3040 Seniorenzentrum AGO Bielatal,222.18,262,78.5,29.5,49.0,10886.82,68.21356651588108,24.213566515881084,44.0,9775.92,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3040 Seniorenzentrum AGO Bielatal_18859_82803_20251031_171416.xlsx
82931,3045 Seniorenzentrum AGO Dresden,156.03,100,98.3,45.3,53.0,8269.59,98.29866415007236,41.10597067636205,57.19269347371031,8923.77596270302,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3045 Seniorenzentrum AGO Dresden_18859_82931_20251031_170817.xlsx
85574,3050 Seniorenzentrum AGO Halle-Neustadt - Altenpflege -,0.0,180,147.6,53.599999999999994,94.0,0.0,133.6433200231338,44.64332002313381,89.0,0.0,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3050 Seniorenzentrum AGO Halle-Neustadt - Altenpflege -_18859_85574_20251031_170753.xlsx
82831,3055 Seniorenzentrum AGO Herkenrath,34.13,140,81.66,27.659999999999997,54.0,1843.0200000000002,71.06525522116786,15.06525522116786,56.0,1911.2800000000002,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3055 Seniorenzentrum AGO Herkenrath_18859_82831_20251031_170925.xlsx
82848,3060 Seniorenzentrum AGO Kreischa,222.18,150,62.1,25.1,37.0,8220.66,58.307328508458625,21.307328508458625,37.0,8220.66,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3060 Seniorenzentrum AGO Kreischa_18859_82848_20251031_171327.xlsx
83027,3065 Seniorenzentrum AGO Nidderau,46.38,37,113.164,48.164,65.0,3014.7000000000003,103.66931233128214,36.66931233128214,67.0,3107.46,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3065 Seniorenzentrum AGO Nidderau_18859_83027_20251031_172704.xlsx
83171,"3302 Alloheim Senioren-Residenz ""Grasleben""",104.49,187,89.056,36.056,53.0,5537.969999999999,89.05183553595666,31.051835535956656,58.0,6060.42,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3302 Alloheim Senioren-Residenz Grasleben_18859_83171_20251031_170425.xlsx
82906,"3305 Alloheim Senioren-Residenz ""Salzgitter""",168.09,90,76.0,23.0,53.0,8908.77,70.83502195792273,19.835021957922734,51.0,8572.59,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3305 Alloheim Senioren-Residenz Salzgitter_18859_82906_20251031_172331.xlsx
83169,"3306 Alloheim Senioren-Residenz ""Wiesmoor""",16.27,100,50.22,14.219999999999999,36.0,585.72,38.916563614797,11.916563614796999,27.0,439.28999999999996,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3306 Alloheim Senioren-Residenz Wiesmoor_18859_83169_20251031_171144.xlsx
82960,"3307 Alloheim Senioren-Residenz ""Am Park""",53.19,0,59.4,21.4,38.0,2021.2199999999998,59.4,21.4,38.0,2021.2199999999998,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3307 Alloheim Senioren-Residenz Am Park_18859_82960_20251031_172827.xlsx
83164,"3308 Alloheim Senioren-Residenz ""Im Pieper Quartier""",16.27,250,69.2,27.200000000000003,42.0,683.34,60.73077933414821,14.73077933414821,46.0,748.42,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3308 Alloheim Senioren-Residenz Im Pieper Quartier_18859_83164_20251031_172441.xlsx
83030,"3309 Alloheim Senioren-Residenz ""Am Hirschgarten""",189.84,250,110.6,45.599999999999994,65.0,12339.6,106.689273399657,36.689273399657,70.0,13288.800000000001,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3309 Alloheim Senioren-Residenz Am Hirschgarten_18859_83030_20251031_171615.xlsx
82917,"3311 Alloheim Senioren-Residenz ""Salzweg""",21.93,126,55.8,20.799999999999997,35.0,767.55,44.597194535736335,16.597194535736335,28.0,614.04,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3311 Alloheim Senioren-Residenz Salzweg_18859_82917_20251031_171737.xlsx
82907,3312 Alloheim Senioren-Residenz „Theresiahaus“,116.94,190,61.32,32.32,29.0,3391.2599999999998,61.3105247359279,25.3105247359279,36.0,4209.84,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3312 Alloheim Senioren-Residenz „Theresiahaus“_18859_82907_20251031_172414.xlsx
83195,3313 Alloheim Senioren-Residenz „Sythen am See“,35.37,225,66.0,23.0,43.0,1520.9099999999999,60.99499024238631,17.994990242386308,43.0,1520.9099999999999,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3313 Alloheim Senioren-Residenz „Sythen am See“_18859_83195_20251031_172637.xlsx
85209,"3414 Alloheim Senioren-Residenz ""Ibbenbüren""",31.04,300,104.0,55.0,49.0,1520.96,91.99465574592938,46.99465574592938,45.0,1396.8,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3414 Alloheim Senioren-Residenz Ibbenbüren_18859_85209_20251031_170847.xlsx
83219,"3426 Alloheim Senioren-Residenz ""Leonardis""",200.21,129,54.592,31.592,23.0,4604.83,49.16763055490756,29.16763055490756,20.0,4004.2000000000003,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,⚠️ Das volle Potenzial der Batterie konnte aufgrund der Lastprofilcharakteristiken nicht erreicht werden.,c:\Users\mgr\battery-dashboard-v3\Alloheim_overview\data_2025\LP_2025_Alloheim Senioren-Residenzen SE_3426 Alloheim Senioren-Residenz Leonardis_18859_83219_20251031_173003.xlsx
